Time,AccX,AccY,AccZ,MagX,MagY,MagZ,Heading,Gesture
70824,-144,528,-1376,-22136,-54045,24320,154,
70860,0,720,-1392,-22336,-54245,23620,149,
70896,272,848,-688,-22336,-54245,23620,130,
70932,80,768,-624,-21936,-54245,24720,125,
70968,-160,672,-752,-21936,-54245,24720,143,
71010,-224,560,-1408,-21936,-54245,24720,156,
71118,-96,944,0,-21636,-53945,23320,304,
71154,112,784,-384,-21936,-53645,24220,108,
71190,112,640,-752,-21936,-53645,24220,137,
71226,-16,656,-1392,-22236,-53645,23820,150,
71262,128,1056,-832,-22236,-53645,23820,124,
71298,496,896,-64,-22236,-53645,23820,148,
71334,80,832,-112,-21836,-53845,23620,94,
71370,-48,864,-256,-21836,-53845,23620,58,
71406,32,864,-1200,-21836,-53845,23620,143,
71442,32,688,-400,-21936,-53445,23920,108,
71478,96,816,-224,-21936,-53445,23920,94,
71514,128,688,-1056,-21736,-53445,24220,143,
71550,320,1088,144,-21736,-53445,24220,163,
71586,320,720,-704,-21736,-53445,24220,135,
71622,320,656,-336,-21636,-54045,23820,132,
71658,240,864,-464,-21636,-54045,23820,121,
71694,128,864,-848,-21636,-54045,23820,133,
71730,-272,720,-272,-21736,-53845,23520,336,
71766,32,848,-784,-21736,-53845,23520,131,
71808,368,640,-640,-21536,-53445,23220,138,
71844,160,800,-1200,-21536,-53445,23220,143,
71880,128,672,-528,-21536,-53445,23220,127,
71916,48,768,32,-21236,-53645,23520,167,
71952,256,736,368,-21236,-53645,23520,184,
71988,416,896,-1152,-21236,-53645,23520,140,
72024,-64,672,-528,-21536,-54145,22620,126,
72060,448,880,-672,-21536,-54145,22620,135,
72096,208,736,-1360,-21936,-53645,22420,146,
72132,192,720,-1152,-21936,-53645,22420,144,
72168,0,816,-304,-21936,-53645,22420,84,
72204,96,928,-800,-21536,-53845,23820,128,
72240,-240,672,-400,-21536,-53845,23820,127,
72276,384,976,-576,-21536,-53845,23820,128,
72312,144,688,-528,-21436,-53745,24020,126,
72348,-176,784,-96,-21436,-53745,24020,326,
72384,144,672,-704,-21636,-53545,23220,135,
72420,160,816,-1328,-21636,-53545,23220,145,
72456,272,1072,-704,-21636,-53545,23220,124,
72492,176,944,-272,-21736,-53745,22820,108,
72528,496,832,-512,-21736,-53745,22820,137,
72564,432,880,-272,-21736,-53745,22820,136,
72606,192,784,-96,-21436,-53445,24020,125,
72642,160,944,-1200,-21436,-53445,24020,140,
72678,400,1024,-784,-21836,-53845,22220,133,
72720,176,880,-128,-21836,-53845,22220,119,
72756,176,784,-800,-21836,-53845,22220,136,
72792,208,880,-800,-21636,-53945,22320,133,
72828,128,864,-16,-21636,-53945,22320,136,
72864,32,720,-752,-21436,-53045,22720,136,
72900,208,912,-1072,-21436,-53045,22720,138,
72936,48,992,-1088,-21436,-53045,22720,137,
72972,-208,704,-176,-22436,-53545,25420,337,
73008,32,928,-1280,-22436,-53545,25420,141,
73044,-208,656,160,-22436,-53545,25420,242,
73080,80,720,-192,-22436,-53745,24120,93,
73116,256,800,-528,-22436,-53745,24120,125,
73152,48,576,-896,-22436,-53745,24120,144,
73188,80,672,-1088,-21936,-53545,23720,145,
73224,144,608,-304,-21936,-53545,23720,117,
73260,240,768,-80,-22036,-53345,23020,135,
73296,304,784,-784,-22036,-53345,23020,135,
73332,-128,656,-896,-22036,-53345,23020,146,
73368,272,864,224,-21536,-53245,22120,176,
73410,-160,688,-1216,-21536,-53245,22120,151,
73446,-64,496,-1088,-21236,-53645,23320,152,
73482,384,832,0,-21236,-53645,23320,150,
73554,192,928,-256,-21336,-53945,23120,111,
73590,-176,912,-528,-21336,-53945,23120,105,
73626,64,656,-240,-21336,-53945,23120,97,
73662,-128,928,-672,-21736,-53645,24020,119,
73698,80,848,-944,-21736,-53645,24020,136,
73734,128,960,96,-21736,-53645,24020,171,
73770,-96,688,-1056,-21636,-53245,24120,147,
73806,192,640,-1232,-21636,-53245,24120,146,
73842,160,784,-928,-21636,-53045,23420,138,
73878,144,1040,-912,-21636,-53045,23420,129,
73914,144,688,-896,-21636,-53045,23420,140,
73950,144,832,-384,-21636,-53645,22720,112,
74022,96,800,352,-21636,-53645,22720,197,
74058,208,848,-400,-21436,-53345,23120,117,
74166,224,848,-656,-21636,-53145,24220,126,
74208,-32,896,-240,-21636,-53145,24220,56,
74244,-192,736,-976,-21636,-53245,23420,147,
74280,32,640,-592,-21636,-53245,23420,131,
74316,320,864,-368,-21936,-53745,23920,125,
74358,336,816,48,-21936,-53745,23920,154,
74394,16,704,-912,-21936,-53745,23920,141,
74430,416,816,-416,-22236,-53645,23420,133,
74466,272,976,-1168,-22236,-53645,23420,138,
74502,64,736,-880,-22236,-53645,23420,138,
74574,-256,480,-960,-22036,-53545,22820,156,
74610,0,656,-512,-22036,-53845,24520,122,
74646,224,912,-592,-22036,-53845,24520,121,
74682,-160,720,-640,-22036,-53845,24520,133,
74718,272,656,-1152,-21736,-53645,23420,145,
74754,128,832,-576,-21736,-53645,23420,121,
74790,0,768,-576,-21736,-53645,23420,121,
74826,-64,896,-496,-21836,-53445,23720,99,
74862,16,672,-1152,-21836,-53445,23720,147,
74898,192,912,-816,-21936,-53745,23820,130,
74934,64,848,-144,-21936,-53745,23820,84,
74970,-112,704,-592,-21936,-53745,23820,129,
75012,-176,592,-1104,-22936,-53845,24120,151,
75048,-256,640,-832,-22936,-53845,24120,150,
75084,320,576,-1184,-22936,-53845,24120,145,
75120,160,800,-240,-22436,-53745,23620,109,
75162,224,816,-1024,-22436,-53745,23620,139,
75198,96,576,-688,-22036,-53545,23720,138,
75234,320,928,-880,-22036,-53545,23720,133,
75270,192,912,-400,-22036,-53545,23720,112,
75306,192,800,-336,-22336,-53645,24020,114,
75342,16,1104,-304,-22336,-53645,24020,71,
75378,208,688,-496,-22336,-53645,24020,126,
75414,112,960,-464,-21636,-53545,23220,107,
75450,400,720,-1088,-21636,-53545,23220,143,
75486,256,1056,-352,-22136,-53345,22920,115,
75522,272,848,-528,-22136,-53345,22920,126,
75558,80,752,-1152,-22136,-53345,22920,144,
75594,80,784,-864,-22236,-53345,22520,136,
75630,544,928,-656,-22236,-53345,22520,136,
75702,-32,928,-384,-22536,-53645,23920,81,
75738,288,992,0,-22536,-53645,23920,146,
75774,-64,752,-1104,-22536,-53345,23820,144,
75816,352,880,-640,-22536,-53345,23820,130,
75852,32,672,-1120,-22536,-53345,23820,145,
75888,112,864,48,-22236,-53345,22820,161,
75930,-176,736,-384,-22236,-53345,22820,92,
75966,128,912,-224,-21336,-53545,22620,101,
76008,64,608,-464,-21336,-53545,22620,125,
76044,48,752,-800,-21336,-53545,22620,137,
76080,-32,816,-304,-22436,-53445,23720,74,
76116,-224,752,-1168,-22436,-53445,23720,150,
76152,320,672,-816,-22436,-53445,23720,138,
76188,32,640,-752,-22136,-53345,23520,138,
76224,224,816,-960,-22136,-53345,23520,137,
76260,368,784,-656,-22136,-53345,23720,133,
76296,0,864,-352,-22136,-53345,23720,85,
76332,112,736,-640,-22136,-53345,23720,128,
76368,0,592,-192,-21636,-53345,23020,75,
76404,272,688,-1024,-21636,-53345,23020,143,
76440,336,672,-784,-21636,-53345,23020,139,
76476,144,672,-624,-22136,-53445,23220,131,
76512,480,672,-880,-22136,-53445,23220,141,
76548,480,912,-96,-21936,-52745,22820,146,
76584,128,736,-928,-21936,-52745,22820,139,
76626,-64,768,-96,-21936,-52745,22820,13,
76662,-32,624,-768,-22336,-53345,21720,141,
76698,16,656,-1232,-22336,-53345,21720,148,
76734,224,1024,-784,-22136,-53045,23120,126,
76770,336,736,-880,-22136,-53045,23120,139,
76806,384,864,-16,-22136,-53045,23120,149,
76842,112,768,-992,-22436,-53745,21520,141,
76878,256,800,-752,-22436,-53745,21520,135,
76914,80,720,-784,-22436,-53745,21520,137,
76950,112,848,-928,-22436,-53545,23620,135,
76986,112,928,-1072,-22436,-53545,23620,137,
77022,256,736,-1072,-22436,-53545,23620,141,
77058,384,912,-1216,-22436,-53245,23220,140,
77094,400,1088,368,-22436,-53245,23220,177,
77130,-16,880,-368,-22536,-53845,21820,89,
77166,80,976,-256,-22536,-53845,21820,91,
77238,0,688,-1088,-22636,-53845,22220,146,
77274,16,912,-1232,-22636,-53845,22220,142,
77310,-112,864,-624,-22636,-53845,22220,120,
77346,96,672,-672,-22636,-54145,21720,135,
77382,16,848,-544,-22636,-54145,21720,116,
77424,208,832,-368,-22636,-53445,24320,115,
77460,32,832,-384,-22636,-53445,24320,95,
77496,-112,704,-192,-22636,-53445,24320,26,
77532,32,656,-1488,-22536,-53945,23320,150,
77568,192,848,-736,-22536,-53945,23320,130,
77604,16,624,-1088,-22536,-53945,23320,147,
77640,160,960,-304,-22336,-53245,23120,105,
77682,64,800,-1472,-22336,-53245,23120,147,
77718,80,816,-1440,-22336,-53845,23420,146,
77754,256,992,-656,-22336,-53845,23420,124,
77790,416,720,-192,-22336,-53845,23420,140,
77826,-352,752,-1024,-22136,-53245,24120,153,
77862,208,768,-304,-22136,-53245,24120,117,
77898,336,560,-816,-21836,-53445,23820,142,
77934,128,928,-1136,-21836,-53445,23820,139,
77970,240,1088,-1360,-21836,-53445,23820,139,
78006,336,832,-224,-22136,-53645,23520,131,
78042,80,784,-1040,-22136,-53645,23520,141,
78078,-32,496,-1184,-22136,-53645,23520,151,
78114,-48,848,-496,-21636,-53345,23520,104,
78150,272,1040,-112,-21636,-53345,23520,129,
78186,192,992,-480,-21636,-53145,22920,114,
78228,144,784,-944,-21636,-53145,22920,139,
78264,64,880,-416,-21636,-53145,22920,102,
78300,-96,832,-368,-22136,-52645,22620,78,
78336,320,944,-80,-22136,-52645,22620,139,
78372,240,784,-608,-22136,-52645,22620,129,
78408,0,992,-432,-22136,-53245,22120,92,
78444,0,528,-976,-22136,-53245,22120,148,
78480,-48,928,-480,-21836,-52945,22420,97,
78522,224,720,-784,-21836,-52945,22420,137,
78558,320,1136,-576,-21836,-52945,22420,122,
78594,16,656,-1872,-21936,-53445,24220,152,
78630,416,912,-928,-21936,-53445,24220,136,
78666,96,736,-880,-21936,-53445,24220,138,
78702,240,768,-672,-22136,-53545,23720,131,
78774,192,720,-720,-21836,-53445,22720,135,
78810,256,848,-1120,-21836,-53445,22720,141,
78846,208,1088,-1024,-21836,-53445,22720,132,
78882,-96,800,-1008,-22136,-53245,23320,142,
78918,560,848,880,-22136,-53245,23320,185,
78954,192,880,-704,-22136,-53245,23320,127,
78990,160,576,-704,-22436,-53245,23920,137,
79032,256,1072,-400,-22436,-53245,23920,114,
79068,208,1008,-1472,-22036,-53045,21920,143,
79104,192,688,-384,-22036,-53045,21920,123,
79140,128,560,-1344,-22036,-53045,21920,149,
79176,192,896,-320,-21836,-53645,23220,112,
79218,128,912,-272,-21836,-53645,23220,100,
79254,240,752,-80,-22636,-53845,22520,137,
79296,16,944,-224,-22636,-53845,22520,72,
79332,160,880,-224,-22636,-53845,22520,109,
79368,0,736,-720,-22036,-53245,23120,133,
79404,336,976,-432,-22036,-53245,23120,124,
79440,-48,592,-1104,-22036,-53245,23120,149,
79476,144,720,-352,-22336,-53245,21920,116,
79512,256,816,-128,-22336,-53245,21920,132,
79548,0,800,-368,-21836,-53345,23820,91,
79584,272,736,-816,-21836,-53345,23820,137,
79620,208,960,-480,-21836,-53345,23820,115,
79656,-192,688,-704,-22036,-53145,22520,142,
79692,128,896,-864,-22036,-53145,22520,133,
79728,576,1072,-176,-22036,-53145,22520,144,
79764,272,928,112,-22236,-53245,23220,163,
79800,80,624,-1072,-22236,-53245,23220,145,
79842,-256,832,-16,-21636,-53445,22920,286,
79878,128,704,-256,-21636,-53445,22920,108,
79914,128,816,-1040,-21636,-53445,22920,140,
79950,272,880,-448,-22136,-53545,22420,124,
79992,80,784,-384,-22136,-53545,22420,107,
80028,-32,784,-496,-22136,-53745,23420,110,
80106,160,480,-1424,-22136,-53745,23420,150,
80142,-16,672,-1248,-21736,-53245,21820,149,
80178,176,832,-512,-21736,-53245,21820,122,
80214,-144,928,-1120,-21736,-53245,21820,143,
80250,192,848,-224,-21636,-53345,23320,114,
80286,0,672,-240,-21636,-53345,23320,79,
80322,272,608,-912,-22636,-53545,23620,142,
80358,560,560,-720,-22636,-53545,23620,143,
80394,368,976,-528,-22636,-53545,23620,126,
80430,-96,480,-112,-22136,-53445,22920,7,
80466,128,880,-960,-22136,-53445,22920,136,
80502,0,704,-672,-22136,-53445,22920,132,
80538,256,608,-1184,-22136,-53345,23320,146,
80574,32,864,-752,-22136,-53345,23320,128,
80610,-256,672,-528,-22236,-53745,22520,141,
80652,112,928,48,-22236,-53745,22520,161,
80688,128,784,-992,-22236,-53745,22520,140,
80724,-272,832,-432,-21436,-54145,23720,104,
80766,-64,784,-1280,-21436,-54145,23720,148,
80802,48,640,-880,-21536,-53645,23320,143,
80838,208,864,-64,-21536,-53645,23320,132,
80874,-32,800,-1024,-21536,-53645,23320,142,
80910,176,816,-512,-21236,-53145,23320,121,
80952,240,800,-592,-21236,-53145,23320,128,
81024,432,944,-48,-21736,-53445,22720,147,
81060,448,624,-576,-21736,-53445,22720,140,
81096,240,864,-704,-21836,-53145,21620,131,
81132,-192,800,-96,-21836,-53145,21620,326,
81168,192,880,-32,-21836,-53145,21620,139,
81204,368,1168,416,-21836,-52845,22520,181,
81240,224,1088,-688,-21836,-52845,22520,121,
81276,80,816,-832,-21836,-52845,22520,134,
81312,192,944,-352,-21736,-52645,24120,109,
81348,48,640,-336,-21736,-52645,24120,104,
81384,144,832,-544,-21736,-52845,23820,119,
81420,80,640,-880,-21736,-52845,23820,141,
81462,-48,896,-928,-21736,-52845,23820,135,
81498,-48,592,-640,-22236,-52645,22320,137,
81534,-96,400,-944,-22236,-52645,22320,153,
81570,112,1152,48,-22236,-52645,22320,161,
81606,352,1088,-560,-21736,-53345,24020,122,
81648,80,816,-656,-21736,-53345,24020,124,
81684,176,752,-384,-22136,-53345,24420,116,
81726,160,736,-16,-22136,-53345,24420,139,
81762,128,880,-752,-22136,-53345,24420,127,
81798,-96,848,208,-21836,-53145,22520,229,
81840,208,912,-128,-21836,-53145,22520,123,
81876,80,976,-192,-22436,-53045,22620,88,
81912,-48,800,-1136,-22436,-53045,22620,144,
81948,192,1120,416,-22436,-53045,22620,192,
81984,32,928,-832,-21536,-53145,21920,131,
82020,112,1008,-480,-21536,-53145,21920,108,
82056,352,800,-576,-21336,-53045,23120,132,
82092,-48,768,-784,-21336,-53045,23120,136,
82128,384,832,-1056,-21336,-53045,23120,140,
82164,192,688,-1152,-21936,-53145,22920,144,
82200,112,1056,-208,-21936,-53145,22920,93,
82236,160,896,-1280,-21936,-53145,22920,142,
82278,32,608,-1408,-21536,-52345,23520,150,
82314,416,736,-768,-21536,-52345,23520,137,
82350,224,528,-400,-22136,-52945,23920,131,
82386,-128,848,-640,-22136,-52945,23920,121,
82458,128,592,-1536,-21636,-52745,21520,151,
82494,256,912,-688,-21636,-52745,21520,129,
82566,48,976,-960,-21836,-52845,23320,132,
82602,-192,848,-1264,-21836,-52845,23320,148,
82638,-112,944,-1536,-21336,-52745,22720,148,
82674,480,960,-144,-21336,-52745,22720,142,
82710,-160,768,-704,-21336,-52745,22720,136,
82746,288,1024,-768,-21636,-53245,23220,128,
82782,-64,736,-752,-21636,-53245,23220,136,
82818,336,512,-592,-21636,-53245,23220,140,
82854,208,656,-272,-22136,-52745,21220,125,
82890,160,928,-816,-22136,-52745,21220,131,
82926,96,688,-816,-22136,-52745,21220,139,
82962,80,736,-272,-21736,-52745,22520,99,
82998,560,1008,368,-21736,-52745,22520,172,
83076,192,848,-560,-22036,-52445,21620,124,
83112,176,992,192,-22036,-52445,21620,182,
83148,-112,720,-832,-21336,-52845,23820,141,
83184,0,720,-1456,-21336,-52845,23820,149,
83220,-32,784,-960,-21536,-52245,21820,141,
83256,448,784,-848,-21536,-52245,21820,139,
83292,256,720,-752,-21536,-52245,21820,137,
83328,-16,688,-496,-22036,-52945,23620,117,
83370,80,928,-480,-22036,-52945,23620,105,
83406,-64,784,-736,-22036,-52945,23620,131,
83442,-112,608,-800,-21636,-52945,22820,145,
83478,256,816,-560,-21636,-52945,22820,127,
83514,144,768,32,-21836,-53145,23220,153,
83550,304,864,-1040,-21836,-53145,23220,138,
83586,240,544,-864,-21836,-53145,23220,143,
83622,288,912,-688,-21936,-52745,23120,128,
83658,160,912,-416,-21936,-52745,23120,110,
83694,336,592,-1056,-21936,-52745,23120,144,
83730,304,800,272,-22036,-52945,23020,177,
83766,240,624,-688,-22036,-52945,23020,137,
83802,560,944,-48,-21636,-53045,22820,150,
83838,-192,880,-32,-21636,-53045,22820,304,
83880,-80,976,-928,-21636,-53045,22820,133,
83916,0,944,-704,-21836,-52845,21420,123,
83952,144,960,-608,-21836,-52845,21420,120,
83988,272,624,-784,-21836,-52845,21420,141,
84024,-32,624,-1232,-21836,-52845,23020,149,
84096,352,832,240,-21936,-52945,23120,172,
84138,288,1024,-1024,-21936,-52945,23120,134,
84174,0,672,-816,-21936,-52945,23120,140,
84210,256,944,-320,-22036,-53345,23220,118,
84246,48,736,288,-22036,-53345,23220,202,
84282,112,880,-368,-21836,-52545,23120,103,
84318,256,672,-528,-21836,-52545,23120,131,
84354,32,624,-544,-21836,-52545,23120,128,
84390,288,832,-1120,-22036,-53345,22420,141,
84426,64,704,-400,-22036,-53345,22420,112,
84462,-112,528,-1376,-22036,-53345,22420,153,
84498,192,800,-960,-22136,-52745,23620,137,
84534,80,608,-192,-22136,-52745,23620,98,
84570,160,1008,-160,-22136,-52745,23620,108,
84606,288,784,-1008,-22436,-53145,23020,139,
84642,336,864,256,-22436,-53145,23020,174,
84684,0,768,-880,-21736,-52745,22820,138,
84720,272,992,-1056,-21736,-52745,22820,136,
84756,-256,720,-816,-21736,-52745,22820,147,
84792,176,960,-192,-22336,-52345,25320,106,
84828,-16,720,-544,-22336,-52345,25320,116,
84864,-128,704,-1056,-22336,-53145,22920,147,
84900,432,864,-448,-22336,-53145,22920,133,
84936,16,672,-1056,-22336,-53145,22920,145,
84972,16,624,-768,-21936,-52545,23220,139,
85008,48,560,-608,-21936,-52545,23220,135,
85044,320,928,-1184,-21936,-52545,23220,139,
85080,320,688,-992,-21836,-52645,22220,142,
85116,112,672,-624,-21836,-52645,22220,132,
85152,64,864,-768,-21836,-52645,22220,130,
85224,96,944,-240,-21836,-52245,22920,92,
85260,384,800,-656,-21636,-52445,21820,135,
85296,432,816,-128,-21636,-52445,21820,144,
85332,-48,928,-256,-21636,-52445,21820,59,
85368,192,656,-256,-22036,-52745,22920,120,
85404,208,688,416,-22036,-52745,22920,189,
85440,224,672,-608,-22136,-52845,23520,132,
85482,-112,672,-688,-22136,-52845,23520,137,
85518,-48,832,-496,-22136,-52845,23520,104,
85554,-208,624,-864,-21936,-52245,23120,149,
85590,416,1136,160,-21936,-52245,23120,163,
85626,-144,688,-720,-21936,-52245,23120,139,
85662,176,800,-784,-22236,-52145,22820,132,
85734,0,672,-288,-22236,-52445,22920,88,
85770,16,1216,208,-22236,-52445,22920,211,
85842,528,864,-1040,-22036,-52545,23320,139,
85878,336,912,-1472,-22036,-52545,23320,143,
85914,192,1008,-656,-22036,-52545,23320,120,
85950,368,752,-624,-21736,-52445,23020,134,
85986,128,1024,-224,-21736,-52445,23020,97,
86022,-64,736,-160,-21736,-52445,23020,34,
86058,-32,752,-480,-22136,-52145,23220,109,
86094,192,864,-592,-22136,-52145,23220,122,
86130,224,768,-848,-21936,-52245,22520,136,
86166,-160,704,80,-21936,-52245,22520,263,
86202,240,720,-368,-21936,-52245,22520,124,
86238,432,752,-736,-22036,-51845,23420,136,
86280,-16,640,-992,-22036,-51845,23420,144,
86352,176,928,-320,-21936,-52245,23420,107,
86388,160,624,-144,-21936,-52245,23420,118,
86424,64,592,-1536,-22236,-52245,23020,150,
86460,16,656,-176,-22236,-52245,23020,74,
86496,736,1024,-656,-22236,-52245,23020,139,
86532,128,816,-928,-22236,-52845,22720,137,
86568,-112,864,-704,-22236,-52845,22720,126,
86604,208,816,-656,-21836,-52645,24320,127,
86640,176,816,-704,-21836,-52645,24320,128,
86676,512,976,-944,-21836,-52645,24320,135,
86712,304,864,-624,-21836,-53145,22820,129,
86748,64,768,-720,-21836,-53145,22820,131,
86784,256,1120,-368,-21836,-53145,22820,114,
86820,64,1280,400,-22036,-52845,23520,203,
86856,224,752,-784,-22036,-52845,23520,134,
86892,-192,640,-256,-22036,-52845,23520,35,
86928,336,864,-176,-21936,-52745,24320,132,
86964,384,992,-400,-21936,-52745,24320,125,
87000,-128,752,-816,-22136,-52845,23920,138,
87036,144,704,-976,-22136,-52845,23920,140,
87078,0,832,-496,-22136,-52845,23920,106,
87114,432,768,-480,-21936,-52545,23420,134,
87150,464,784,-432,-21936,-52545,23420,135,
87186,-176,800,-688,-22236,-52545,22520,132,
87222,224,752,-1424,-22236,-52545,22520,146,
87258,112,864,-816,-22236,-52545,22520,131,
87294,112,864,-1056,-22136,-52945,23020,138,
87330,144,816,-704,-22136,-52945,23020,129,
87366,400,704,-272,-22136,-52945,23020,137,
87402,304,864,-624,-22036,-53045,20620,132,
87438,128,976,-832,-22036,-53045,20620,131,
87474,0,864,-832,-22036,-53045,20620,134,
87510,-16,688,-816,-21736,-52745,23520,139,
87582,224,592,-1136,-21536,-53045,24120,146,
87618,-224,816,-240,-21536,-53045,24120,355,
87654,144,720,-400,-21536,-53045,24120,115,
87690,176,672,128,-21636,-52545,23420,172,
87726,576,864,-1184,-21636,-52545,23420,141,
87762,128,736,-256,-21636,-52545,23420,105,
87798,96,576,-640,-22036,-52845,22220,137,
87834,-96,752,-144,-22036,-52845,22220,18,
87876,144,816,-960,-21836,-52645,22720,138,
87912,256,736,-1664,-21836,-52645,22720,148,
87948,-224,448,-432,-21836,-52645,22720,153,
87984,384,1088,-1248,-21336,-52445,23220,137,
88020,-144,928,-1136,-21336,-52445,23220,143,
88092,-80,752,-928,-21936,-52445,22120,142,
88128,80,448,-1088,-21936,-52445,22120,150,
88164,320,816,-464,-21936,-52145,22020,129,
88206,0,848,-1488,-21936,-52145,22020,147,
88242,272,816,-1584,-21936,-52145,22020,146,
88278,192,688,-944,-21636,-53245,24320,140,
88314,432,1056,-400,-21636,-53245,24320,127,
88350,-224,656,-896,-21336,-52745,22720,150,
88386,368,896,496,-21336,-52745,22720,183,
88422,160,928,-304,-21336,-52745,22720,106,
88458,0,880,-1024,-21336,-52745,22420,139,
88494,64,832,-928,-21336,-52745,22420,138,
88530,-192,560,-704,-21336,-52745,22420,149,
88602,-48,624,-464,-21136,-52745,22220,122,
88638,352,992,-96,-21636,-52845,22720,139,
88680,-96,848,-736,-21636,-52845,22720,130,
88716,240,1056,-192,-21636,-52845,22720,119,
88752,-128,832,-1024,-21736,-52745,23920,142,
88788,464,960,176,-21736,-52745,23920,163,
88824,176,1232,-560,-21736,-52745,23920,105,
88860,288,960,-976,-21436,-53045,24120,134,
88896,208,1072,-320,-21436,-53045,24120,107,
88932,176,704,-672,-21536,-52645,22220,134,
89004,128,864,-608,-21536,-52645,22220,123,
89040,400,1008,-464,-21736,-52345,22620,128,
89076,-208,800,-1120,-21736,-52345,22620,148,
89112,-16,784,-288,-21736,-52345,22620,78,
89148,0,816,-448,-21736,-53045,23420,102,
89220,336,704,80,-21536,-52645,24320,158,
89256,-16,880,-912,-21536,-52645,24320,134,
89292,464,960,80,-21536,-52645,24320,156,
89328,-80,608,-720,-21036,-53145,23420,142,
89364,-64,1040,-224,-21036,-53145,23420,40,
89400,16,512,-976,-21036,-53145,23420,149,
89436,16,656,-1232,-21536,-53045,23020,148,
89478,272,624,-1312,-21536,-53045,23020,147,
89514,-64,848,-384,-21336,-52645,23220,83,
89550,288,864,-192,-21336,-52645,23220,127,
89586,-352,864,-736,-21336,-52645,23220,147,
89622,448,832,-1760,-21636,-52645,23520,146,
89658,64,656,-384,-21636,-52645,23520,111,
89694,-96,976,-1088,-21636,-52645,23520,138,
89730,112,672,-1264,-22036,-53445,24020,146,
89766,416,704,-608,-22036,-53445,24020,136,
89802,272,400,-1216,-21836,-52745,23120,149,
89838,144,928,64,-21836,-52745,23120,162,
89874,288,624,-928,-21836,-52745,23120,142,
89910,272,1120,-752,-21536,-52845,23520,123,
89946,416,640,-192,-21536,-52845,23520,141,
89982,-160,544,-1248,-21536,-52845,23520,154,
90018,480,800,-1136,-21336,-52845,24120,141,
90054,80,928,-1024,-21336,-52845,24120,136,
90090,-272,608,560,-21636,-52945,23920,212,
90132,16,624,-96,-21636,-52945,23920,65,
90168,160,688,-96,-21636,-52945,23920,122,
90204,192,384,-768,-22036,-52745,23520,145,
90240,112,704,-64,-22036,-52745,23520,118,
90282,320,816,-256,-21436,-53045,22720,129,
90318,640,1008,-320,-21436,-53045,22720,141,
90354,224,560,-416,-21436,-53045,22720,131,
90390,400,1024,704,-21436,-52945,22720,187,
90432,288,864,96,-21436,-52945,22720,161,
90468,80,816,-112,-21436,-52945,22720,95,
90504,-352,336,-1648,-21536,-53145,25620,161,
90540,144,976,208,-21536,-53145,25620,183,
90576,160,640,-384,-22236,-53245,23020,122,
90612,352,736,-944,-22236,-53245,23020,140,
90648,240,624,-640,-22236,-53245,23020,136,
90684,128,848,-64,-22036,-52545,24720,118,
90720,416,1008,-320,-22036,-52545,24720,128,
90756,160,784,-576,-22036,-52545,24720,122,
90792,-16,672,-688,-21736,-53545,23820,135,
90828,160,944,-448,-21736,-53545,23820,110,
90864,-80,784,-1008,-21636,-53245,22920,143,
90900,-64,656,-944,-21636,-53245,22920,146,
90936,240,1040,-48,-21636,-53245,22920,136,
90972,-80,864,-576,-21836,-52945,23620,112,
91008,192,720,-1408,-21836,-52945,23620,146,
91044,80,704,-960,-21836,-52945,23620,141,
91086,-144,880,-208,-22436,-53045,23620,17,
91122,208,704,-576,-22436,-53045,23620,129,
91158,192,800,-704,-21836,-52745,23320,130,
91194,256,848,-928,-21836,-52745,23320,136,
91266,16,336,-176,-21936,-52345,23620,102,
91308,-32,880,-1168,-21936,-52345,23620,142,
91344,336,1024,224,-22136,-53045,23620,171,
91380,-224,560,-1280,-22136,-53045,23620,154,
91416,720,1040,-352,-22136,-53045,23620,142,
91452,-144,720,-736,-22036,-52845,23420,138,
91488,64,928,-1008,-22036,-52845,23420,135,
91524,-192,752,-432,-22036,-52845,23420,102,
91560,-32,544,-912,-22536,-53245,24520,146,
91596,192,832,-1728,-22536,-53245,24520,146,
91632,208,816,-1072,-22536,-53245,24520,138,
91668,-16,352,-192,-22436,-52545,23820,97,
91704,-48,624,-880,-22436,-52545,23820,143,
91776,480,1088,128,-22136,-53145,24620,159,
91812,128,880,-1456,-22136,-53145,24620,144,
91848,464,1216,128,-21936,-52945,23920,159,
91890,-80,752,-208,-21936,-52945,23920,40,
91926,-144,912,-656,-21936,-52745,23620,118,
91962,112,800,-848,-21936,-52745,23620,134,
91998,-96,800,-768,-21936,-52745,23620,133,
92034,32,1088,-432,-21736,-52745,24820,85,
92070,304,864,-192,-21736,-52745,24820,127,
92106,272,720,-176,-21736,-52745,24820,128,
92142,288,912,-1408,-21836,-52845,24620,142,
92178,-96,752,-1232,-21836,-52845,24620,147,
92214,64,720,-672,-21836,-52845,24620,129,
92286,176,1072,-1040,-22036,-52845,24920,130,
92322,384,1056,-240,-21236,-52445,24520,128,
92364,-144,720,-992,-21236,-52445,24520,146,
92400,208,672,-448,-21236,-52445,24520,124,
92436,320,1024,-16,-21636,-53045,25720,142,
92472,112,640,-1872,-21636,-53045,25720,151,
92508,160,880,128,-21836,-53545,23720,173,
92544,304,848,-1104,-21836,-53545,23720,140,
92580,-192,640,-1040,-21836,-53545,23720,151,
92616,192,1168,-112,-21936,-53445,22620,119,
